title_vina,PharmFit_score,Params
HIT104270368.pdbqt,0,100
HIT104266869.pdbqt,0,7.78704
HIT104259222.pdbqt,0,100
HIT104259032.pdbqt,0,100
HIT104252808.pdbqt,0,100
HIT104247113.pdbqt,0,100
HIT104246786.pdbqt,0,100
HIT104238625.pdbqt,0,6.06501
HIT104236207.pdbqt,0,100
HIT104231694.pdbqt,0,100
HIT104228277.pdbqt,0,7.72915
HIT104228205.pdbqt,0,100
HIT104219916.pdbqt,0,6.73846
HIT104217706.pdbqt,0,100
HIT104216337.pdbqt,0,100
HIT104214621.pdbqt,0,100
HIT104208482.pdbqt,0,100
HIT104201918.pdbqt,0,100
HIT104194694.pdbqt,0,100
HIT104188669.pdbqt,0,100
HIT104187098.pdbqt,0,100
HIT104186201.pdbqt,0,100
HIT104177254.pdbqt,0,100
HIT104176661.pdbqt,0,100
HIT104166644.pdbqt,0,100
HIT104160478.pdbqt,0,100
HIT104111723.pdbqt,0,100
HIT104107389.pdbqt,0,100
HIT104087623.pdbqt,0,100
HIT104083030.pdbqt,0,6.4742
HIT104072611.pdbqt,0,100
HIT104053579.pdbqt,0,100
HIT104029712.pdbqt,0,100
HIT104029282.pdbqt,0,100
HIT104027160.pdbqt,0,100
HIT103964682.pdbqt,0,100
HIT103960360.pdbqt,0,100
HIT103945426.pdbqt,0,100
HIT103935326.pdbqt,0,100
HIT103935074.pdbqt,0,100
HIT103930217.pdbqt,0,100
HIT103928141.pdbqt,0,100
HIT103908907.pdbqt,0,100
HIT103893331.pdbqt,0,100
HIT103889945.pdbqt,0,100
HIT103885362.pdbqt,0,100
HIT103863714.pdbqt,0,100
HIT103860092.pdbqt,0,100
HIT103827487.pdbqt,0,100
HIT103817746.pdbqt,0,100
HIT103817548.pdbqt,0,100
HIT103787408.pdbqt,0,6.15599
HIT103779462.pdbqt,0,100
HIT103772374.pdbqt,0,100
HIT103750040.pdbqt,0,7.32339
HIT103748702.pdbqt,0,5.47239
HIT103739696.pdbqt,0,5.35391
HIT103730069.pdbqt,0,100
HIT103727537.pdbqt,0,100
HIT103724234.pdbqt,0,100
HIT103714728.pdbqt,0,100
HIT103697194.pdbqt,0,7.69315
HIT103679301.pdbqt,0,100
HIT103674293.pdbqt,0,100
HIT103668764.pdbqt,0,100
HIT103662317.pdbqt,0,100
HIT103655554.pdbqt,0,100
HIT103652865.pdbqt,0,100
HIT103633153.pdbqt,0,100
HIT103626211.pdbqt,0,100
HIT103590731.pdbqt,0,100
HIT103571036.pdbqt,0,100
HIT103562325.pdbqt,0,100
HIT103552256.pdbqt,0,100
HIT103547483.pdbqt,0,100
HIT103536841.pdbqt,0,8.61343
HIT103535524.pdbqt,0,100
HIT103535287.pdbqt,0,100
HIT103532441.pdbqt,0,100
HIT103529401.pdbqt,0,100
HIT103528574.pdbqt,0,100
HIT103523525.pdbqt,0,100
HIT103504858.pdbqt,0,100
HIT103502550.pdbqt,0,100
HIT103499479.pdbqt,0,100
HIT103493069.pdbqt,0,100
HIT103491595.pdbqt,0,100
HIT103469772.pdbqt,0,100
HIT103467202.pdbqt,0,100
HIT103442415.pdbqt,0,5.21995
HIT103438260.pdbqt,0,6.16352
HIT103427640.pdbqt,0,100
HIT103410913.pdbqt,0,100
HIT103408058.pdbqt,0,100
HIT103372842.pdbqt,0,100
HIT103369318.pdbqt,0,100
HIT103358798.pdbqt,0,100
HIT103356071.pdbqt,0,100
HIT103334914.pdbqt,0,100
HIT103322728.pdbqt,0,100
HIT103319500.pdbqt,0,100
HIT103317132.pdbqt,0,100
HIT103316946.pdbqt,0,100
HIT103311553.pdbqt,0,100
HIT103295570.pdbqt,0,100
HIT103293465.pdbqt,0,100
HIT103292612.pdbqt,0,100
HIT103290895.pdbqt,0,6.57494
HIT103284769.pdbqt,0,100
HIT103274015.pdbqt,0,100
HIT103263715.pdbqt,0,6.57352
HIT103254904.pdbqt,0,100
HIT103242381.pdbqt,0,100
HIT103211461.pdbqt,0,100
HIT103188310.pdbqt,0,100
HIT103182728.pdbqt,0,100
HIT103179808.pdbqt,0,100
HIT103173653.pdbqt,0,100
HIT103170146.pdbqt,0,6.72537
HIT103156236.pdbqt,0,100
HIT103152915.pdbqt,0,100
HIT103152232.pdbqt,0,100
HIT103144758.pdbqt,0,100
HIT103138305.pdbqt,0,100
HIT103109343.pdbqt,0,100
HIT103087165.pdbqt,0,100
HIT103061638.pdbqt,0,100
HIT102982394.pdbqt,0,100
HIT102969858.pdbqt,0,100
HIT102964394.pdbqt,0,100
HIT102962324.pdbqt,0,100
HIT102955059.pdbqt,0,100
HIT102953532.pdbqt,0,7.16724
HIT102937835.pdbqt,0,100
HIT102935035.pdbqt,0,100
HIT102925430.pdbqt,0,100
HIT102924828.pdbqt,0,100
HIT102914338.pdbqt,0,100
HIT102906226.pdbqt,0,100
HIT102894487.pdbqt,0,100
HIT102893567.pdbqt,0,100
HIT102890164.pdbqt,0,100
HIT102870507.pdbqt,0,100
HIT102858480.pdbqt,0,100
HIT102854320.pdbqt,0,100
HIT102854146.pdbqt,0,100
HIT102853969.pdbqt,0,100
HIT102831295.pdbqt,0,100
HIT102812911.pdbqt,0,100
HIT102782863.pdbqt,0,100
HIT102759562.pdbqt,0,100
HIT102743258.pdbqt,0,5.9809
HIT102737539.pdbqt,0,100
HIT102723778.pdbqt,0,100
HIT102715920.pdbqt,0,100
HIT102709528.pdbqt,0,100
HIT102705080.pdbqt,0,100
HIT102699886.pdbqt,0,100
HIT102693652.pdbqt,0,100
HIT102681025.pdbqt,0,100
HIT102680696.pdbqt,0,100
HIT102671707.pdbqt,0,100
HIT102667570.pdbqt,0,100
HIT102663848.pdbqt,0,100
HIT102659198.pdbqt,0,100
HIT102658435.pdbqt,0,100
HIT102654566.pdbqt,0,100
HIT102650593.pdbqt,0,100
HIT102648186.pdbqt,0,100
HIT102647142.pdbqt,0,100
HIT102610797.pdbqt,0,100
HIT102586508.pdbqt,0,100
HIT102586108.pdbqt,0,100
HIT102574829.pdbqt,0,100
HIT102567868.pdbqt,0,100
HIT102554528.pdbqt,0,100
HIT102554220.pdbqt,0,5.99726
HIT102550024.pdbqt,0,100
HIT102545498.pdbqt,0,100
HIT102541135.pdbqt,0,100
HIT102539864.pdbqt,0,100
HIT102527266.pdbqt,0,100
HIT102520259.pdbqt,0,100
HIT102515651.pdbqt,0,100
HIT102510963.pdbqt,0,100
HIT102505498.pdbqt,0,100
HIT102497729.pdbqt,0,100
HIT102496683.pdbqt,0,100
HIT102480289.pdbqt,0,100
HIT102479580.pdbqt,0,100
HIT102465132.pdbqt,0,100
HIT102464600.pdbqt,0,100
HIT102463717.pdbqt,0,100
HIT102452903.pdbqt,0,100
HIT102440256.pdbqt,0,100
HIT102439624.pdbqt,0,100
HIT102434913.pdbqt,0,100
HIT102432965.pdbqt,0,7.46971
HIT102432822.pdbqt,0,100
HIT102427336.pdbqt,0,100
HIT102425702.pdbqt,0,100
HIT102425637.pdbqt,0,100
HIT102422463.pdbqt,0,5.70261
HIT102410960.pdbqt,0,100
HIT102409905.pdbqt,0,7.85041
HIT102355696.pdbqt,0,100
HIT102352998.pdbqt,0,100
HIT102346194.pdbqt,0,100
HIT102337453.pdbqt,0,100
HIT102314796.pdbqt,0,100
HIT102311179.pdbqt,0,100
HIT102286942.pdbqt,0,100
HIT102279993.pdbqt,0,100
HIT102273066.pdbqt,0,8.0951
HIT102272666.pdbqt,0,100
HIT102272144.pdbqt,0,100
HIT102270383.pdbqt,0,100
HIT102264890.pdbqt,0,6.52489
HIT102262458.pdbqt,0,100
HIT102250758.pdbqt,0,100
HIT102246646.pdbqt,0,100
HIT102231992.pdbqt,0,100
HIT102227351.pdbqt,0,100
HIT102200903.pdbqt,0,100
HIT102171121.pdbqt,0,100
HIT102162783.pdbqt,0,5.33907
HIT102160560.pdbqt,0,100
HIT102151213.pdbqt,0,100
HIT102137297.pdbqt,0,6.15558
HIT102119121.pdbqt,0,100
HIT102113837.pdbqt,0,100
HIT102105331.pdbqt,0,100
HIT102100764.pdbqt,0,100
HIT102085798.pdbqt,0,5.30683
HIT102085206.pdbqt,0,100
HIT102081415.pdbqt,0,100
HIT102067490.pdbqt,0,100
HIT102065328.pdbqt,0,5.67935
HIT102056117.pdbqt,0,100
HIT102044053.pdbqt,0,100
HIT102038175.pdbqt,0,100
HIT102011802.pdbqt,0,100
HIT102002274.pdbqt,0,100
HIT102002091.pdbqt,0,100
HIT101986812.pdbqt,0,100
HIT101982814.pdbqt,0,100
HIT101972832.pdbqt,0,100
HIT101954914.pdbqt,0,100
HIT101951071.pdbqt,0,100
HIT101928554.pdbqt,0,100
HIT101928361.pdbqt,0,100
HIT101924618.pdbqt,0,100
HIT101920170.pdbqt,0,100
HIT101913676.pdbqt,0,100
HIT101905916.pdbqt,0,8.28833
HIT101897647.pdbqt,0,100
HIT101892082.pdbqt,0,100
HIT101872686.pdbqt,0,100
HIT101864023.pdbqt,0,100
HIT101841661.pdbqt,0,100
HIT101830168.pdbqt,0,100
HIT101825394.pdbqt,0,100
HIT101812906.pdbqt,0,100
HIT101808180.pdbqt,0,6.84291
HIT101806014.pdbqt,0,100
HIT101796905.pdbqt,0,100
HIT101796699.pdbqt,0,100
HIT101796000.pdbqt,0,100
HIT101786379.pdbqt,0,100
HIT101782094.pdbqt,0,100
HIT101775718.pdbqt,0,100
HIT101770773.pdbqt,0,100
HIT101767446.pdbqt,0,100
HIT101746668.pdbqt,0,100
HIT101743220.pdbqt,0,100
HIT101741840.pdbqt,0,100
HIT101729973.pdbqt,0,100
HIT101727028.pdbqt,0,100
HIT101721975.pdbqt,0,100
HIT101709937.pdbqt,0,100
HIT101706818.pdbqt,0,100
HIT101692078.pdbqt,0,8.0081
HIT101683672.pdbqt,0,7.52424
HIT101683516.pdbqt,0,100
HIT101659340.pdbqt,0,7.56375
HIT101653823.pdbqt,0,100
HIT101642150.pdbqt,0,100
HIT101637189.pdbqt,0,8.19905
HIT101636047.pdbqt,0,100
HIT101634333.pdbqt,0,100
HIT101633507.pdbqt,0,100
HIT101631768.pdbqt,0,100
HIT101628519.pdbqt,0,7.39989
HIT101614586.pdbqt,0,100
HIT101597223.pdbqt,0,100
HIT101593618.pdbqt,0,100
HIT101590325.pdbqt,0,100
HIT101558436.pdbqt,0,100
HIT101548175.pdbqt,0,100
HIT101544730.pdbqt,0,100
HIT101532834.pdbqt,0,100
HIT101525340.pdbqt,0,100
HIT101524244.pdbqt,0,100
HIT101509581.pdbqt,0,100
HIT101505431.pdbqt,0,5.91796
HIT101490966.pdbqt,0,100
HIT101487960.pdbqt,0,100
HIT101480916.pdbqt,0,100
HIT101476599.pdbqt,0,100
HIT101463597.pdbqt,0,100
HIT101448592.pdbqt,0,100
HIT101445818.pdbqt,0,100
HIT101443924.pdbqt,0,100
HIT101443823.pdbqt,0,100
HIT101429545.pdbqt,0,4.99452
HIT101417974.pdbqt,0,100
HIT101408369.pdbqt,0,100
HIT101401771.pdbqt,0,100
HIT101400977.pdbqt,0,100
HIT101400752.pdbqt,0,100
HIT101397783.pdbqt,0,100
HIT101380809.pdbqt,0,6.99907
HIT101374811.pdbqt,0,100
HIT101373288.pdbqt,0,100
HIT101372129.pdbqt,0,100
HIT101364687.pdbqt,0,7.1011
HIT101356816.pdbqt,0,5.00576
HIT101344242.pdbqt,0,100
HIT101341627.pdbqt,0,100
HIT101334284.pdbqt,0,8.22151
HIT101332580.pdbqt,0,100
HIT101326777.pdbqt,0,100
HIT101310147.pdbqt,0,100
HIT101303955.pdbqt,0,100
HIT101303849.pdbqt,0,100
HIT101280549.pdbqt,0,100
HIT101264870.pdbqt,0,7.57855
HIT101246321.pdbqt,0,100
HIT101242441.pdbqt,0,8.07691
HIT101234452.pdbqt,0,5.56166
HIT101230506.pdbqt,0,100
HIT101221395.pdbqt,0,100
HIT101206203.pdbqt,0,100
HIT101190045.pdbqt,0,6.04984
HIT101177557.pdbqt,0,100
HIT101174842.pdbqt,0,100
HIT101150624.pdbqt,0,100
HIT101114469.pdbqt,0,100
HIT101109094.pdbqt,0,100
HIT101107568.pdbqt,0,100
HIT101100782.pdbqt,0,6.08514
HIT101089890.pdbqt,0,100
HIT101089583.pdbqt,0,100
HIT101063793.pdbqt,0,100
HIT101029508.pdbqt,0,100
HIT101024199.pdbqt,0,8.91228
HIT101020611.pdbqt,0,100
HIT101013216.pdbqt,0,7.48527
HIT101006089.pdbqt,0,100
HIT100989375.pdbqt,0,100
HIT100987125.pdbqt,0,100
HIT100985798.pdbqt,0,100
HIT100976079.pdbqt,0,100
HIT100971883.pdbqt,0,100
HIT100959689.pdbqt,0,100
HIT100939904.pdbqt,0,100
HIT100934688.pdbqt,0,100
HIT100929885.pdbqt,0,6.62259
HIT100926806.pdbqt,0,7.56129
HIT100917481.pdbqt,0,100
HIT100899069.pdbqt,0,100
HIT100898115.pdbqt,0,100
HIT100889951.pdbqt,0,7.26708
HIT100888778.pdbqt,0,100
HIT100880714.pdbqt,0,100
HIT100880104.pdbqt,0,100
HIT100870924.pdbqt,0,4.90773
HIT100859994.pdbqt,0,100
HIT100850555.pdbqt,0,100
HIT100849163.pdbqt,0,100
HIT100842478.pdbqt,0,100
HIT100837089.pdbqt,0,100
HIT100825736.pdbqt,0,100
HIT100773151.pdbqt,0,100
HIT100766995.pdbqt,0,100
HIT100754079.pdbqt,0,100
HIT100750785.pdbqt,0,100
HIT100744859.pdbqt,0,100
HIT100744498.pdbqt,0,100
HIT100741686.pdbqt,0,100
HIT100741561.pdbqt,0,100
HIT100736683.pdbqt,0,100
HIT100731475.pdbqt,0,100
HIT100730235.pdbqt,0,100
HIT100718651.pdbqt,0,100
HIT100712238.pdbqt,0,100
HIT100702787.pdbqt,0,100
HIT100701661.pdbqt,0,100
HIT100699261.pdbqt,0,100
HIT100687176.pdbqt,0,7.0131
HIT100680721.pdbqt,0,100
HIT100680575.pdbqt,0,100
HIT100677701.pdbqt,0,100
HIT100674978.pdbqt,0,100
HIT100671969.pdbqt,0,100
HIT100669688.pdbqt,0,100
HIT100643172.pdbqt,0,6.27004
HIT100631738.pdbqt,0,100
HIT100630921.pdbqt,0,100
HIT100616731.pdbqt,0,100
HIT100616500.pdbqt,0,6.29158
HIT100604274.pdbqt,0,100
HIT100598161.pdbqt,0,100
HIT100572330.pdbqt,0,100
HIT100551790.pdbqt,0,100
HIT100548818.pdbqt,0,100
HIT100530671.pdbqt,0,100
HIT100501079.pdbqt,0,100
HIT100467608.pdbqt,0,100
HIT100445195.pdbqt,0,7.22469
HIT100436354.pdbqt,0,100
HIT100426011.pdbqt,0,100
HIT100422563.pdbqt,0,100
HIT100419214.pdbqt,0,6.19458
HIT100413087.pdbqt,0,100
HIT100389607.pdbqt,0,100
HIT100387099.pdbqt,0,100
HIT100378357.pdbqt,0,100
HIT100377852.pdbqt,0,100
HIT100349416.pdbqt,0,100
HIT100346476.pdbqt,0,100
HIT100337128.pdbqt,0,100
HIT100317155.pdbqt,0,7.3159
HIT100307468.pdbqt,0,5.61499
HIT100303348.pdbqt,0,100
HIT100302101.pdbqt,0,6.59527
HIT100296583.pdbqt,0,100
HIT100295194.pdbqt,0,100
HIT100283788.pdbqt,0,100
HIT100276528.pdbqt,0,100
HIT100272491.pdbqt,0,100
HIT100265692.pdbqt,0,100
HIT100263372.pdbqt,0,5.69123
HIT100221186.pdbqt,0,100
HIT100214030.pdbqt,0,100
HIT100205458.pdbqt,0,100
HIT100181182.pdbqt,0,7.66012
HIT100173396.pdbqt,0,100
HIT100172374.pdbqt,0,100
HIT100165937.pdbqt,0,100
HIT100163202.pdbqt,0,100
HIT100141008.pdbqt,0,100
HIT100131860.pdbqt,0,100
HIT100126426.pdbqt,0,100
HIT100125297.pdbqt,0,100
HIT100125216.pdbqt,0,100
HIT100121851.pdbqt,0,100
HIT100104392.pdbqt,0,5.06301
HIT100101275.pdbqt,0,100
HIT100088797.pdbqt,0,100
HIT100088266.pdbqt,0,100
HIT100055764.pdbqt,0,100
HIT100046170.pdbqt,0,100
HIT100043601.pdbqt,0,100
HIT100023297.pdbqt,0,100
HIT100020919.pdbqt,0,6.15468
HIT100005576.pdbqt,0,100
HIT103019699.pdbqt,-0.00142497,100
HIT102442585.pdbqt,-0.004688,100
HIT100763922.pdbqt,-0.00909762,100
HIT102544172.pdbqt,-0.0106394,100
HIT100855752.pdbqt,-0.01726,100
HIT106820669.pdbqt,-0.0545456,100
HIT104141230.pdbqt,-0.0549563,6.62436
HIT102951039.pdbqt,-0.0621943,100
HIT107635736.pdbqt,-0.0659392,7.09994
HIT101417597.pdbqt,-0.0805215,7.04004
HIT102309256.pdbqt,-0.0915227,100
HIT101789172.pdbqt,-0.105056,100
HIT101828722.pdbqt,-0.112185,7.02533
HIT103817777.pdbqt,-0.112949,100
HIT103288260.pdbqt,-0.123211,100
HIT100091407.pdbqt,-0.127363,100
HIT102285295.pdbqt,-0.128816,100
HIT102324448.pdbqt,-0.129072,6.04814
HIT102686648.pdbqt,-0.155652,6.11258
HIT100269208.pdbqt,-0.160192,100
HIT103212981.pdbqt,-0.20823,100
HIT104370357.pdbqt,-0.212526,100
